ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,HJD_CODE,X,Y
9B74A58D26,서울특별시 성동구 무학봉15다길 4,스멜*,,서울 성동구,베이커리,왕십리,20210813,,1120052000.0,202698.94999996116,451420.7100000195
6FB12F3636,서울특별시 성동구 무학봉15다길 4,째깐********,,서울 성동구,커피전문점,왕십리,20230328,,1120052000.0,202698.94999996116,451420.7100000195
6FB12F3636,서울특별시 성동구 무학봉15다길 4,째깐********,,서울 성동구,커피전문점,왕십리,20230328,,1120052000.0,202698.94999996116,451420.7100000195
1678DC823A,서울특별시 성동구 무학봉28길 3-1,수컷**,,서울 성동구,요리주점,왕십리,20220414,,1120052000.0,202886.2100000066,451432.3300000238
1678DC823A,서울특별시 성동구 무학봉28길 3-1,수컷**,,서울 성동구,요리주점,왕십리,20220414,,1120052000.0,202886.2100000066,451432.3300000238
2AD96F80A2,서울특별시 성동구 무학봉28길 4-1,버텍***************,,서울 성동구,양식,왕십리,20230428,,1120052000.0,202869.09999999983,451409.6600000236
2AD96F80A2,서울특별시 성동구 무학봉28길 4-1,버텍***************,,서울 성동구,양식,왕십리,20230428,,1120052000.0,202869.09999999983,451409.6600000236
0B36DDFB1B,서울특별시 성동구 무학봉28길 4-1,우마***********,,서울 성동구,이자카야,왕십리,20231017,,1120052000.0,202869.09999999983,451409.6600000236
0B36DDFB1B,서울특별시 성동구 무학봉28길 4-1,우마***********,,서울 성동구,이자카야,왕십리,20231017,,1120052000.0,202869.09999999983,451409.6600000236
34CF430710,서울특별시 성동구 무학봉28길 4-1,프로******,,서울 성동구,백반/가정식,왕십리,20230818,,1120052000.0,202869.09999999983,451409.6600000236
34CF430710,서울특별시 성동구 무학봉28길 4-1,프로******,,서울 성동구,백반/가정식,왕십리,20230818,,1120052000.0,202869.09999999983,451409.6600000236
9F71F05B15,서울특별시 성동구 무학봉28길 4-1,팔공**,,서울 성동구,한식-단품요리일반,왕십리,20220106,,1120052000.0,202869.09999999983,451409.6600000236
9F71F05B15,서울특별시 성동구 무학봉28길 4-1,팔공**,,서울 성동구,한식-단품요리일반,왕십리,20220106,,1120052000.0,202869.09999999983,451409.6600000236
03A581D873,서울특별시 성동구 사근동12길 7-1,원조*******,,서울 성동구,한식-단품요리일반,한양대,20170830,,1120055000.0,204277.2199999601,451209.30000002217
03A581D873,서울특별시 성동구 사근동12길 7-1,원조*******,,서울 성동구,한식-단품요리일반,한양대,20170830,,1120055000.0,204277.2199999601,451209.30000002217
A6A47A48A2,서울특별시 성동구 살곶이8길 18-1,틴토*******,,서울 성동구,양식,한양대,20221018,,1120055000.0,203761.22999996025,450774.7800000176
A6A47A48A2,서울특별시 성동구 살곶이8길 18-1,틴토*******,,서울 성동구,양식,한양대,20221018,,1120055000.0,203761.22999996025,450774.7800000176
FBBAC0BE34,서울특별시 성동구 살곶이길 346-1,두마***********,한식-육류/고기7,서울 성동구,한식-육류/고기,,20220407,,1120055000.0,203624.13999998212,450754.7000000181
FBBAC0BE34,서울특별시 성동구 살곶이길 346-1,두마***********,한식-육류/고기7,서울 성동구,한식-육류/고기,,20220407,,1120055000.0,203624.13999998212,450754.7000000181
C70D8E86E1,서울특별시 성동구 서울숲2길 12-8,웨스***,,서울 성동구,베이커리,,20230607,,1120066000.0,203510.74000001862,449739.73000001843
C70D8E86E1,서울특별시 성동구 서울숲2길 12-8,웨스***,,서울 성동구,베이커리,,20230607,,1120066000.0,203510.74000001862,449739.73000001843
A4A1BC46DF,서울특별시 성동구 서울숲2길 14-8,고스****,,서울 성동구,카페,,20241202,,1120066000.0,203536.83999996205,449732.25000001735
A4A1BC46DF,서울특별시 성동구 서울숲2길 14-8,고스****,,서울 성동구,카페,,20241202,,1120066000.0,203536.83999996205,449732.25000001735
098BA50B44,서울특별시 성동구 서울숲2길 14-8,온*,,서울 성동구,백반/가정식,,20230511,,1120066000.0,203536.83999996205,449732.25000001735
098BA50B44,서울특별시 성동구 서울숲2길 14-8,온*,,서울 성동구,백반/가정식,,20230511,,1120066000.0,203536.83999996205,449732.25000001735
1938F6377B,서울특별시 성동구 서울숲2길 16-9,븨브*****,,서울 성동구,양식,,20240716,,1120066000.0,203566.20999999475,449723.2500000161
1938F6377B,서울특별시 성동구 서울숲2길 16-9,븨브*****,,서울 성동구,양식,,20240716,,1120066000.0,203566.20999999475,449723.2500000161
203E53DC61,서울특별시 성동구 서울숲2길 20-8,오일**********,,서울 성동구,백반/가정식,,20220404,,1120066000.0,203601.15000001786,449711.01000002003
203E53DC61,서울특별시 성동구 서울숲2길 20-8,오일**********,,서울 성동구,백반/가정식,,20220404,,1120066000.0,203601.15000001786,449711.01000002003
125C6AE5AF,서울특별시 성동구 서울숲2길 24-8,섬타*****,,서울 성동구,베이커리,,20231219,,1120066000.0,203626.3099999861,449700.8400000188
125C6AE5AF,서울특별시 성동구 서울숲2길 24-8,섬타*****,,서울 성동구,베이커리,,20231219,,1120066000.0,203626.3099999861,449700.8400000188
1AC1527C9A,서울특별시 성동구 서울숲2길 46-9,프롬**********,,서울 성동구,베이커리,뚝섬,20240520,,1120066000.0,203860.06000003498,449615.6900000152
1AC1527C9A,서울특별시 성동구 서울숲2길 46-9,프롬**********,,서울 성동구,베이커리,뚝섬,20240520,,1120066000.0,203860.06000003498,449615.6900000152
AF1096FAF2,서울특별시 성동구 서울숲4길 18-8,도우****,,서울 성동구,일식-덮밥/돈가스,뚝섬,20240806,,1120066000.0,203771.079999968,449727.1300000193
AF1096FAF2,서울특별시 성동구 서울숲4길 18-8,도우****,,서울 성동구,일식-덮밥/돈가스,뚝섬,20240806,,1120066000.0,203771.079999968,449727.1300000193
794735AD42,서울특별시 성동구 서울숲4길 20-1,이리**************,,서울 성동구,카페,뚝섬,20240520,,1120066000.0,203814.01000002635,449738.49000001996
794735AD42,서울특별시 성동구 서울숲4길 20-1,이리**************,,서울 성동구,카페,뚝섬,20240520,,1120066000.0,203814.01000002635,449738.49000001996
3D4F4809F0,서울특별시 성동구 서울숲4길 22-7,훈*,,서울 성동구,일식당,뚝섬,20220622,20231113.0,1120066000.0,203825.06999998045,449719.48000002524
3D4F4809F0,서울특별시 성동구 서울숲4길 22-7,훈*,,서울 성동구,일식당,뚝섬,20220622,20231113.0,1120066000.0,203825.06999998045,449719.48000002524
92189088E5,서울특별시 성동구 서울숲4길 22-7,훈*,,서울 성동구,일식당,뚝섬,20231113,,1120066000.0,203825.06999998045,449719.48000002524
92189088E5,서울특별시 성동구 서울숲4길 22-7,훈*,,서울 성동구,일식당,뚝섬,20231113,,1120066000.0,203825.06999998045,449719.48000002524
39975534D9,서울특별시 성동구 서울숲6길 16-1,봉땅*********,,서울 성동구,도너츠,뚝섬,20240103,,1120066000.0,203833.7000000111,449767.19000001607
39975534D9,서울특별시 성동구 서울숲6길 16-1,봉땅*********,,서울 성동구,도너츠,뚝섬,20240103,,1120066000.0,203833.7000000111,449767.19000001607
D402962627,서울특별시 성동구 성덕정15길 2-5,우리******,,서울 성동구,한식-국수/만두,성수,20190625,,1120067000.0,204760.2299999828,448702.57000002405
D402962627,서울특별시 성동구 성덕정15길 2-5,우리******,,서울 성동구,한식-국수/만두,성수,20190625,,1120067000.0,204760.2299999828,448702.57000002405
92319F9F84,서울특별시 성동구 성덕정15길 2-9,울보**,,서울 성동구,분식,성수,20240708,,1120067000.0,204760.1199999842,448710.56000001455
92319F9F84,서울특별시 성동구 성덕정15길 2-9,울보**,,서울 성동구,분식,성수,20240708,,1120067000.0,204760.1199999842,448710.56000001455
33FFBE73C4,서울특별시 성동구 성덕정15길 4-3,락*,,서울 성동구,한식-해물/생선,성수,20200410,,1120067000.0,204759.9100000117,448728.84000002575
33FFBE73C4,서울특별시 성동구 성덕정15길 4-3,락*,,서울 성동구,한식-해물/생선,성수,20200410,,1120067000.0,204759.9100000117,448728.84000002575
A5DA4E1003,서울특별시 성동구 성덕정15길 4-7,섬 ***,,서울 성동구,양식,성수,20230428,,1120067000.0,204768.6200000219,448729.0000000214
A5DA4E1003,서울특별시 성동구 성덕정15길 4-7,섬 ***,,서울 성동구,양식,성수,20230428,,1120067000.0,204768.6200000219,448729.0000000214
90D9F5AEB2,서울특별시 성동구 성덕정15길 5-1,성수***,,서울 성동구,와인바,성수,20220502,,1120067000.0,204743.10000003275,448744.390000023
90D9F5AEB2,서울특별시 성동구 성덕정15길 5-1,성수***,,서울 성동구,와인바,성수,20220502,,1120067000.0,204743.10000003275,448744.390000023
D401EA47BD,서울특별시 성동구 성덕정15길 6-1,꿈*,,서울 성동구,양식,성수,20241025,,1120067000.0,204754.8800000331,448740.84000001557
D401EA47BD,서울특별시 성동구 성덕정15길 6-1,꿈*,,서울 성동구,양식,성수,20241025,,1120067000.0,204754.8800000331,448740.84000001557
640F63B1EB,서울특별시 성동구 성덕정17길 3-1,성수**,,서울 성동구,이자카야,성수,20240909,,1120067000.0,204876.7400000276,448684.9200000203
640F63B1EB,서울특별시 성동구 성덕정17길 3-1,성수**,,서울 성동구,이자카야,성수,20240909,,1120067000.0,204876.7400000276,448684.9200000203
39ADC0C466,서울특별시 성동구 성덕정17길 7-1,오늘*****,,서울 성동구,일식-참치회,성수,20210520,,1120067000.0,204874.73999998125,448717.4200000175
39ADC0C466,서울특별시 성동구 성덕정17길 7-1,오늘*****,,서울 성동구,일식-참치회,성수,20210520,,1120067000.0,204874.73999998125,448717.4200000175
2EBD1956DE,서울특별시 성동구 성덕정3길 10-1,성수******,,서울 성동구,분식,성수,20220221,,1120065000.0,204214.73999996923,448925.85000001575
2EBD1956DE,서울특별시 성동구 성덕정3길 10-1,성수******,,서울 성동구,분식,성수,20220221,,1120065000.0,204214.73999996923,448925.85000001575
ABD0A001AF,서울특별시 성동구 성덕정길 101-2,꺅*,,서울 성동구,요리주점,성수,20240816,,1120067000.0,204849.1500000266,448671.54000002024
ABD0A001AF,서울특별시 성동구 성덕정길 101-2,꺅*,,서울 성동구,요리주점,성수,20240816,,1120067000.0,204849.1500000266,448671.54000002024
5217838A3C,서울특별시 성동구 성덕정길 111-1,대포*,,서울 성동구,포장마차,성수,20180807,,1120067000.0,204939.9100000159,448625.55000002065
5217838A3C,서울특별시 성동구 성덕정길 111-1,대포*,,서울 성동구,포장마차,성수,20180807,,1120067000.0,204939.9100000159,448625.55000002065
46F5D36BCA,서울특별시 성동구 성덕정길 95-13,더 *****,,서울 성동구,한식-국밥/설렁탕,성수,20230710,,1120067000.0,204774.1799999793,448718.3600000254
46F5D36BCA,서울특별시 성동구 성덕정길 95-13,더 *****,,서울 성동구,한식-국밥/설렁탕,성수,20230710,,1120067000.0,204774.1799999793,448718.3600000254
B05164E417,서울특별시 성동구 성수이로 32-10,호랑***,,서울 성동구,백반/가정식,성수,20180226,,1120067000.0,204835.77999998716,448719.69000001403
B05164E417,서울특별시 성동구 성수이로 32-10,호랑***,,서울 성동구,백반/가정식,성수,20180226,,1120067000.0,204835.77999998716,448719.69000001403
4E4F418B9C,서울특별시 성동구 성수이로12길 8,라무*,,서울 성동구,일식당,성수,20220919,,1120067000.0,204948.36000002257,448924.0100000235
4E4F418B9C,서울특별시 성동구 성수이로12길 8,라무*,,서울 성동구,일식당,성수,20220919,,1120067000.0,204948.36000002257,448924.0100000235
F0B6F6E0EA,서울특별시 성동구 성수이로12길 8,노이*****,,서울 성동구,동남아/인도음식,성수,20220810,,1120067000.0,204948.36000002257,448924.0100000235
F0B6F6E0EA,서울특별시 성동구 성수이로12길 8,노이*****,,서울 성동구,동남아/인도음식,성수,20220810,,1120067000.0,204948.36000002257,448924.0100000235
2FC5FFC0AA,서울특별시 성동구 성수이로14길 1,라무***********,꼬치구이1,서울 성동구,꼬치구이,성수,20190712,,1120067000.0,204961.08999997666,449071.000000023
2FC5FFC0AA,서울특별시 성동구 성수이로14길 1,라무***********,꼬치구이1,서울 성동구,꼬치구이,성수,20190712,,1120067000.0,204961.08999997666,449071.000000023
8EF97B1238,서울특별시 성동구 성수이로14길 7,구아*,,서울 성동구,일반 유흥주점,성수,20220418,,1120067000.0,204985.39000003468,449062.89000002504
8EF97B1238,서울특별시 성동구 성수이로14길 7,구아*,,서울 성동구,일반 유흥주점,성수,20220418,,1120067000.0,204985.39000003468,449062.89000002504
EC4263AD5F,서울특별시 성동구 성수이로14길 7,세스***,,서울 성동구,샌드위치/토스트,성수,20210714,,1120067000.0,204985.39000003468,449062.89000002504
EC4263AD5F,서울특별시 성동구 성수이로14길 7,세스***,,서울 성동구,샌드위치/토스트,성수,20210714,,1120067000.0,204985.39000003468,449062.89000002504
44EEDD0526,서울특별시 성동구 성수이로3길 23,성수*****,아이스크림/빙수4,서울 성동구,아이스크림/빙수,성수,20210527,,1120067000.0,204612.34000001496,448690.5600000164
44EEDD0526,서울특별시 성동구 성수이로3길 23,성수*****,아이스크림/빙수4,서울 성동구,아이스크림/빙수,성수,20210527,,1120067000.0,204612.34000001496,448690.5600000164
FCE9571860,서울특별시 성동구 성수이로6길 11,어페***,,서울 성동구,커피전문점,성수,20191125,,1120067000.0,204865.07000000373,448578.340000022
FCE9571860,서울특별시 성동구 성수이로6길 11,어페***,,서울 성동구,커피전문점,성수,20191125,,1120067000.0,204865.07000000373,448578.340000022
BF9955B7C9,서울특별시 성동구 성수이로7길 27,코스****,,서울 성동구,카페,성수,20220414,,1120067000.0,204722.70999999362,449119.6500000147
BF9955B7C9,서울특별시 성동구 성수이로7길 27,코스****,,서울 성동구,카페,성수,20220414,,1120067000.0,204722.70999999362,449119.6500000147
9AFEF6448B,서울특별시 성동구 성수이로7길 27,버터*,,서울 성동구,카페,성수,20220713,,1120067000.0,204722.70999999362,449119.6500000147
9AFEF6448B,서울특별시 성동구 성수이로7길 27,버터*,,서울 성동구,카페,성수,20220713,,1120067000.0,204722.70999999362,449119.6500000147
882C56DA42,서울특별시 성동구 성수이로7길 27,보배******,,서울 성동구,중식당,성수,20230407,,1120067000.0,204722.70999999362,449119.6500000147
882C56DA42,서울특별시 성동구 성수이로7길 27,보배******,,서울 성동구,중식당,성수,20230407,,1120067000.0,204722.70999999362,449119.6500000147
